"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_symbol"
"A_23_P162300",0.678825,4.3927625,1.20654223347247,0.261951018872148,0.7770443398848,-5.22027123534365,"IRAK3"
"A_33_P3381292",0.2548825,0.62671125,1.20640047205407,0.262002703204656,0.777111975495676,-5.22042048213582,""
"A_24_P196117",-0.156715,0.2427575,-1.20601151283162,0.262144555800582,0.777440175384733,-5.22082991929294,"GTF2H5"
"A_23_P25030",-0.280235,-0.721005,-1.2059386190803,0.262171147045742,0.777440175384733,-5.22090664094782,"HSD17B6"
"A_23_P2683",-0.12842665,-0.129150325,-1.20572562156892,0.262248860136302,0.777575182642602,-5.22113080595179,"RPAP3"
"A_24_P364807",-0.34645,2.1296,-1.2055929598081,0.262297271975223,0.777575182642602,-5.22127040982474,"LPCAT2"
"A_23_P16143",0.117335,0.565415,1.20557623184767,0.262303376980645,0.777575182642602,-5.22128801242112,"GTF2F1"
"A_23_P6201",-0.21370575,0.498679625,-1.2052981404764,0.262404885866958,0.777790399278452,-5.22158062014026,"LIPI"
"A_24_P225970",-0.3822725,-0.54784625,-1.20520769712709,0.262437906472871,0.777802585773583,-5.22167577490719,"SGOL1"
"A_33_P3326812",-0.1630075,0.51510125,-1.20497354794387,0.26252340958877,0.777970297938743,-5.22192209933624,"LOC100130152"
"A_33_P3299254",-0.10958,0.3490375,-1.2044693360296,0.262707608212564,0.778193756254176,-5.22245242057203,"VPREB3"
"A_23_P132405",-0.12807675,-0.077402375,-1.20442493620437,0.262723833455566,0.778193756254176,-5.22249911242134,"ACAD9"
"A_33_P3372189",-0.115715,0.90645,-1.20439708592536,0.262734011339586,0.778193756254176,-5.22252839981047,""
"A_23_P327156",0.177155,1.11114,1.204181669066,0.262812746412522,0.778193756254176,-5.22275491716175,"LOC645431"
"A_33_P3402404",-0.38130625,-0.550856875,-1.20416167506816,0.262820055225016,0.778193756254176,-5.22277594008216,"SCN3B"
"A_33_P3415923",0.186325,1.8417375,1.20410328915254,0.262841399175089,0.778193756254176,-5.22283732929293,"FMNL3"
"A_33_P3221234",0.37992675,0.214637125,1.20388504525569,0.262921194547305,0.778193756254176,-5.2230667817455,"IPP"
"A_23_P342751",-0.1083825,0.32891375,-1.20378859816987,0.262956464353634,0.778193756254176,-5.22316817329278,"FLJ25694"
"A_24_P390403",0.1312275,0.47793625,1.20378582082636,0.262957480060225,0.778193756254176,-5.22317109293926,"RTF1"
"A_24_P177964",0.213766475,0.0130304875,1.20376283213296,0.262965887415071,0.778193756254176,-5.22319525933321,"NCKAP5L"
"A_23_P118722",-0.304875,-5.7305125,-1.20371541271254,0.262983230201003,0.778193756254176,-5.22324510705449,"ASGR1"
"A_23_P57379",-0.88014,-1.7314325,-1.20365571113332,0.26300506630302,0.778193756254176,-5.22330786402394,"CDC45"
"A_23_P409626",-0.1648925,1.30887875,-1.20360734001385,0.263022759338306,0.778193756254176,-5.22335870913993,"HNRNPUL2"
"A_23_P201567",0.1021925,0.89015875,1.20358844585966,0.263029670648868,0.778193756254176,-5.22337856928618,"PRPF38B"
"A_33_P3277012",0.1193775,0.83301375,1.20358024299946,0.263032671227485,0.778193756254176,-5.22338719146502,"DFFB"
"A_33_P3293446",-0.48515,-2.772325,-1.20319129640023,0.263174978979722,0.77822197057854,-5.22379597534425,"KIAA1462"
"A_33_P3215557",0.1054925,0.62747375,1.2031608556975,0.263186119299453,0.77822197057854,-5.22382796487167,"ADAMTS7"
"A_23_P58877",0.136735,1.1385325,1.20314522113108,0.263191841199832,0.77822197057854,-5.22384439471522,"GOPC"
"A_24_P269619",0.1221475,0.62478125,1.2031252214618,0.263199160779381,0.77822197057854,-5.22386541149133,"DECR1"
"A_24_P141019",-0.29418325,0.027450375,-1.20303634337026,0.263231690860245,0.77822197057854,-5.22395880675561,"ST7"
"A_33_P3620488",-0.1031975,0.24140375,-1.20297230983072,0.263255129693626,0.77822197057854,-5.22402609189796,"CATSPERG"
"A_33_P3386671",0.5332875,1.41888125,1.20296000454232,0.263259634117797,0.77822197057854,-5.22403902177047,"RORC"
"A_32_P45493",-0.1399752225,0.02578488875,-1.2028633760799,0.26329500775078,0.77822197057854,-5.22414055176351,"SRSF10"
"A_23_P364107",0.123025,0.8420225,1.20275427366152,0.263334952543907,0.77822197057854,-5.22425518190023,"MIS18BP1"
"A_33_P3363515",0.2469775,-1.45583625,1.20259857020681,0.263391967651528,0.77822197057854,-5.22441876208135,"XRCC3"
"A_33_P3253857",-0.188952,0.18398825,-1.20255968772917,0.263406207128995,0.77822197057854,-5.22445960933394,""
"A_33_P3378925",-0.15606,0.213495,-1.20255895631142,0.263406474993687,0.77822197057854,-5.22446037770257,"RBM14"
"A_33_P3374324",-0.26376675,-0.286191625,-1.20252685848837,0.263418230293951,0.77822197057854,-5.22449409678458,"OR51I1"
"A_33_P3357182",0.28661,-1.2025325,1.20205765148735,0.263590119010029,0.778644285459467,-5.22498693462042,"C6orf146"
